sku;ed_model;ed_color;ed_size;;
243168;Gem;anthracite;H13.5.D19.5.;;
243176;Gem;pink;H17.D20.5.;;
243177;Gem;pink;H20.5.D24.5.;;
243178;Gem;pink;H23.5.D28.5.;;
243180;Gem;pink;H9.D9.;;
243181;Gem;pink;H15.5.D13.5.;;
243182;Gem;pink;H29.D24.5.;;
243183;Gem;pink;H13.5.D19.5.;;
243204;Odile;anthracite;H28.D28.;;
243205;Odile;anthracite;H45.D45.;;
243206;Odile;anthracite;H18.D18.;;
243207;Odile;anthracite;H25.D25.;;
243210;Dai;l.brown;H6.5.D12.;;
243212;Dai;l.brown;H4.D34.;;
243213;Dai;brown;H6.5.D12.;;
243214;Dai;brown;H3.5.D24.;;
990055;Displaystand;NULL;L80.W80.H215;;
114834;Magnus;d.brown;H15.D16.;;
114835;Magnus;d.brown;H17.D18.;;
114836;Magnus;d.brown;H22.D25.;;
114837;Magnus;d.brown;H27.D28.5.;;
114838;Magnus;d.brown;H32.D20.5.;;
114839;Magnus;d.brown;H35.5.D28.5.;;
114840;Magnus;d.grey;H15.D16.;;
114841;Magnus;d.grey;H17.D18.;;
114842;Magnus;d.grey;H22.D25.;;
114843;Magnus;d.grey;H27.D28.5.;;
114844;Magnus;d.grey;H32.D20.5.;;
114845;Magnus;d.grey;H35.5.D28.5.;;
171962;Kubu;brown;L19.W19.H19;;
171964;Kubu;brown;L23.W23.H23;;
186477;;mixed colours;L28;;
186489;;blue;L20;;
186492;;red;L10.8;;
186501;;silver;L6.4;;
186505;;gold;L10.8;;
172237;Mini gardening;off white;L24.W8.H17;;
172238;Mini gardening;off white;L18.5.W6.5.H17;;
172239;Mini gardening;off white;L18.5.W5.5.H17;;
172240;Mini gardening;off white;L24.W5.H17;;
172241;Mini gardening;off white;L18.5.W5.5.H17;;
172243;Mini gardening;off white;L24.W4.5.H15;;
172244;Mini gardening;off white;L18.5.W5.5.H17;;
172245;Mini gardening;off white;L18.5.W4.5.H17;;
172246;Mini gardening;off white;L24.H17;;
172247;Mini gardening;off white;L24.H17;;
172248;Mini gardening;off white;L24.H17;;
172249;Mini gardening;off white;L24.W6.H17;;
172250;Mini gardening;off white;L18.5.W3.H17.D2.5.;;
172251;Mini gardening;off white;L24.W4.H17;;
172252;Mini gardening;off white;L18.5.W3.5.H17;;
172253;Mini gardening;off white;L24.W8.5.H17;;
172254;Mini gardening;off white;L18.5.W9.5.H17;;
172255;Mini gardening;off white;L15.W11.H24;;
172256;Mini gardening;off white;L13.W11.H22;;
172257;Mini gardening;off white;L9.W7.H15;;
172258;Mini gardening;rust;L24.W8.H17;;
172259;Mini gardening;rust;L18.5.W6.5.H17.D5.5.;;
172260;Mini gardening;rust;L18.5.W5.5.H17;;
172261;Mini gardening;rust;L24.W5.H17;;
172262;Mini gardening;rust;L18.5.W5.5.H17;;
172264;Mini gardening;rust;L24.W4.5.H15;;
172265;Mini gardening;rust;L18.5.W5.5.H17;;
172266;Mini gardening;rust;L18.5.W4.5.H17;;
172267;Mini gardening;rust;L24.H17;;
172268;Mini gardening;rust;L24.H17;;
172269;Mini gardening;rust;L24.H17;;
172270;Mini gardening;rust;L24.W6.H17;;
172271;Mini gardening;rust;L18.5.W3.H17;;
172272;Mini gardening;rust;L24.W4.H17;;
172273;Mini gardening;rust;L18.5.W3.5.H17;;
172274;Mini gardening;rust;L24.W8.5.H17;;
172275;Mini gardening;rust;L18.5.W9.5.H17;;
172276;Mini gardening;rust;L15.W11.H24;;
172277;Mini gardening;rust;L13.W11.H22;;
172278;Mini gardening;rust;L9.W7.H15;;
172279;Mini gardening;l.green;L24.W8.H17.D7.5.;;
172280;Mini gardening;l.green;L18.5.W6.5.H17;;
172281;Mini gardening;l.green;L18.5.W5.5.H17;;
172282;Mini gardening;l.green;L24.W5.H17;;
172283;Mini gardening;l.green;L18.5.W5.5.H17;;
172285;Mini gardening;l.green;L24.W4.5.H15;;
172286;Mini gardening;l.green;L18.5.W5.5.H17;;
172287;Mini gardening;l.green;L18.5.W4.5.H17;;
172289;Mini gardening;l.green;L24.H17;;
172293;Mini gardening;l.green;L24.W4.H17.D3.5.;;
172294;Mini gardening;l.green;L18.5.W3.5.H17;;
172297;Mini gardening;l.green;L15.W11.H24;;
172298;Mini gardening;l.green;L13.W11.H22;;
172299;Mini gardening;l.green;L9.W7.H15;;
172301;Mini gardening;fuchsia;L18.5.W6.5.H17;;
172304;Mini gardening;fuchsia;L18.5.W5.5.H17;;
172305;Mini gardening;fuchsia;L24.W10.5.H17;;
172306;Mini gardening;fuchsia;L24.W4.5.H15;;
172307;Mini gardening;fuchsia;L18.5.W5.5.H17;;
172308;Mini gardening;fuchsia;L18.5.W4.5.H17;;
172310;Mini gardening;fuchsia;L24.H17;;
172312;Mini gardening;fuchsia;L24.W6.H17;;
172316;Mini gardening;fuchsia;L24.W8.5.H17;;
172317;Mini gardening;fuchsia;L18.5.W9.5.H17;;
172319;Mini gardening;fuchsia;L13.W11.H22;;
172322;Kubu;grey;H40.D35.;;
172386;;d.grey;L38.W38.H15;;
172422;;;;;
;11.5;L11.5.W3.H70;;;
172426;;pink;L7.W7.H70;;
172429;;pink;L13.W12.H10;;
186518;;red;L457.2.W10.2;;
186531;;green;L457.2.W10.2;;
186532;;brown;L457.2.W10.2;;
186540;;red;L457.2.W10.2;;
186563;;gold;;;
186568;;blue;;;
186572;;white;L76.2;;
186574;;white;L15.2;;
913617;Anethum;white;L58.D8.5.;;
913646;Daisy;pink;L69;;
186576;;white;L109.2;;
186577;;d.blue;L33;;
186578;;green;L19.1;;
186579;;green;L22.9;;
186587;;brown;L114.3;;
186590;;l.blue;L68.6;;
186591;;blue;L83.8;;
186597;;green;L83.8;;
186601;;red;;;
186603;;gold;L182.9;;
186604;;gold;L20.3;;
186621;;green;L66;;
186640;;silver;L76.2;;
186658;;d.red;L15;;
116700;Chaz;silver;H11.5.D11.5.;;
116701;Chaz;silver;H12.5.D13.;;
116702;Chaz;silver;H15.D15.5.;;
116703;Chaz;silver;H16.5.D17.;;
116704;Chaz;silver;H18.5.D19.;;
186702;;blue;L61.W25;;
186734;;brown;L15.2;;
186741;;pink;L15.2;;
1001412;;black;;;
1001281;;NULL;;;
1001401;;NULL;;;
1001402;;NULL;;;
1001403;;NULL;;;
1001404;;NULL;;;
M00400;;NULL;;;
M00406;;NULL;;;
147500;Dalio;transparent;H10.D28.;;
147501;Dalio;transparent;H11.D39.;;
147508;Britt;transparent;L25.W25.H7;;
147528;Roza;transparent;H20.D24.;;
147529;Roza;transparent;H23.D28.;;
147534;Fedde;transparent;H41.D17.5.;;
147535;Fedde;transparent;H36.D23.5.;;
147540;Ania;transparent;H45.D25.;;
147557;Atlanta;transparent;H40.D16.5.;;
914833;Pine;frosted;L56;;
914847;Viburnum;mauve;H36;;
914872;Hydrangea;green;L22;;
914873;Hydrangea;peach;L22;;
914894;Pine spray;frosted;L66;;
914900;Pine spray;glitter;L62;;
914914;Gerbera;yellow;L30;;
290733;Succulent;green;H7.D7.5.;;
290734;Succulent;green;H7;;
290735;Succulent;green;H7;;
290739;Succulent;green;H12.D8.5.;;
197122;;white;D10.;;
197123;;white;H1.D15.;;
197124;;white;L20.W20;;
197125;;white;L30.W30;;
197132;;white;H7.D8.;;
197133;;white;H9.D10.5.;;
197134;;white;H10.D12.5.;;
197135;;white;H12.D13.5.;;
197136;;white;H14.D16.;;
197137;;white;H16.D18.;;
143896;Lidy;white;H12.D14.5.;;
470982;;warm white;D45.;;
449983;Pot;black;L25.W18.H7;;
242016;Terra Olly;transparent;H43.D29.;;
975169;Geranium;pink;H34.D20.;;
930352;Phalaenopsis;white;L35.H35.D20.;;
389094;Sherwood;green;H120.D94.;;
389114;Sherwood;blue;H120.D94.;;
914992;Erica;brown;L85;;
914996;Allium;d.red;L61;;
915003;Viburnum;yellow;L83;;
915004;Viburnum;purple;L83;;
915005;Viburnum;cream;L83;;
915008;Protea;red;L71;;
915009;Protea;green;L71;;
915010;Berryspray;yellow;L73;;
915012;Eucalyptus spray;d.green;L63;;
915015;Eucalyptus spray;rust;L85;;
915016;Eucalyptus spray;green;L85;;
915021;Leaf spray;d.red;L58;;
937842;Bouquet;orange;L33;;
152474;Jula;black;H45.D33.;;
152479;Jula;black;H75.D37.;;
152509;Rosco;white;H44.5.D52.;;
152510;Rosco;white;H66.D47.;;
152511;Rosco;l.grey;H44.5.D52.;;
152512;Rosco;l.grey;H66.D47.;;
937868;Bouquet;l.purple;H38;;
937869;Bouquet;peach;H38;;
937870;Bouquet;l.pink;H38;;
937871;Bouquet;d.pink;H38;;
937874;Bouquet;pink;H38;;
937877;Bouquet;white;H35;;
937878;Bouquet;l.pink;H35;;
937879;Bouquet;red;H35;;
937882;Bouquet;white;H40;;
389090;Sherwood;green;H305.D196.;;
389091;Sherwood;green;H365.D221.;;
389092;Sherwood;green;H425.D239.;;
389510;Abies Nordmann;d.green;H305.D196.;;
389511;Abies Nordmann;d.green;H365.D221.;;
389512;Abies Nordmann;d.green;H425.D249.;;
381937;;multicolour;L14.5.W12.5.H16;;
381938;;multicolour;L15.W14.5.H22.5;;
381939;;multicolour;L14.W14.5.H19.5;;
381940;;multicolour;L6.5.W6.5.H11;;
381942;;multicolour;L5.H5;;
391090;Sherwood;green;H305.D196.;;
391092;Sherwood;green;H425.D239.;;
391091;Sherwood;green;H365.D221.;;
937886;Bouquet;l.purple;H40;;
463394;;NULL;;;
930415;Calathea;red;H62.D60.;;
937891;Bouquet;cream;H29;;
937892;Bouquet;l.pink;H29;;
937895;Bouquet;l.pink;H38;;
131918;Roma;aluminium;L54.W20.H6;;
131919;Roma;aluminium;L73.W20.H6;;
937899;Bouquet;l.pink;H37;;
138075;Laura;aluminium;L22.5.W17.5.H2.5;;
138076;Laura;aluminium;L17.5.W17.5.H2.5;;
138077;Laura;aluminium;L22.W17.H2.5;;
138079;Laura;aluminium;L17.5.W17.5.H2.5;;
138080;Laura;aluminium;L22.W17.H2.5;;
138085;Liva;l.brown;L16.W16.H1.5;;
138086;Liva;l.brown;L21.W16.H1.5;;
138087;Liva;l.brown;L20.W17.H1.5;;
138091;Amara;l.brown;L28.W23.H10;;
138111;Grazia;l.grey;L10.W10.H10;;
138112;Grazia;l.grey;L14.W14.H5;;
937912;Boxwood;green;D40.;;
132954;Venezia;d.brown;H37.D23.;;
132955;Venezia;d.brown;H47.D30.;;
930369;Bamboo;green;H40;;
913232;Bamboo;green;L80.D15.;;
N87742;Longifolia;green;H210;;
913404;Rose;red;L61.D14.;;
913417;Lisianthus;cream;L81.D25.;;
913442;Carnation;purple;L60;;
913469;Rose;red;L65;;
913470;Rose;pink;L65;;
913471;Rose;fuchsia;L65;;
913472;Rose;champagne;L65;;
913474;Rose;l.yellow;L65;;
913486;Gerbera;pink;L62.D8.;;
913504;Thistle;purple;L78.8;;
913574;Plume grass;white;L93;;
913575;Plume grass;green;L93;;
N30765;Staghorn;green;H44;;
937728;Grass;green;L69.D40.;;
937753;Bouquet;pink;H43.D40.;;
937754;Bouquet;pink;H43.D40.;;
937755;Bouquet;purple;H44.D36.;;
953635;Rose;red;L80;;
953636;Rose;cream;L80;;
953637;Rose;pink;L80;;
953641;Ivy;variegated;H45;;
953642;Ivy;green;H45;;
N30782;Leaf;green;H36;;
953658;Hanging plant;green;H76;;
953660;Citronella;green;L84;;
953666;Cypress;green;L95;;
953667;Moss;green;H93.D18.;;
953669;Tillandsia;green;L115;;
953671;Citronella;red;L84;;
953672;Cactus;green;L89;;
953674;Eucalyptus;green;L93;;
953681;Geranium;red;L60;;
953682;Geranium;pink;L60;;
953683;Geranium;salmon;L60;;
953684;Geranium;cream;L60;;
953685;Geranium;d.pink;L60;;
953690;Ivy;green;L65;;
953691;Ivy;green;L100;;
953692;Ivy;green;L125;;
953695;Ivy;variegated;L100;;
953696;Ivy;variegated;L125;;
905332;Wreath;red;D50.8.;;
210674;Chique;transparent;H13.D9.;;
210675;Chique;transparent;H13.D9.;;
210676;Chique;transparent;H17.D8.;;
210677;Chique;transparent;H22.D8.;;
210678;Chique;transparent;H22.D8.;;
210679;Chique;transparent;H22.D8.;;
905352;Garland;white;L180;;
905354;Garland;green;L145;;
930765;Staghorn;green;H37;;
930782;Staghorn;green;H27;;
147278;Lyona;transparent;H19.5.D23.5.;;
143920;Vera;cream;H13.5.D14.5.;;
143921;Vera;cream;H15.D18.;;
143922;Vera;cream;H20.D20.;;
143923;Vera;cream;H25.D25.;;
143924;Vera;cream;H30.D30.;;
143925;Vera;cream;H35.D35.;;
143926;Vera;cream;H25.D20.;;
143927;Vera;cream;H35.D22.;;
143928;Vera;cream;H45.D25.;;
143929;Vera;cream;H11.D23.;;
143930;Vera;cream;H13.D28.;;
930485;Cactus;pink;L7.W7.H18.5;;
N50423;Primula;yellow;H15;;
N50424;Primula;purple;H15;;
N50425;Primula;pink;H15;;
N50426;Primula;white;H15;;
N50427;Primula;orange;H15;;
930523;Plume grass;green;H90.D35.;;
930524;Plume grass;green;H120.D45.;;
930525;Plume grass;green;H150;;
930526;Succulent;green;L5.W5.H8;;
222216;;transparent;H7.D5.;;
930545;Cactus;green;H40.D38.;;
930551;Alo� vera;green;H20.D14.;;
930556;Alo� vera;green;H16.D12.;;
930557;Alo� vera;green;H14.D12.;;
930577;Boston fern;green;H42.D50.;;
930578;Boston fern;green;H35.D45.;;
930582;Grass;green;H153;;
930586;Grass;green;H122.D35.;;
930587;Grass;green;H153;;
930589;Plume grass;green;H92.D35.;;
930590;Plume grass;white;H81.D45.;;
930591;Grass;green;H92.D35.;;
N50481;Amaryllis;white;H33;;
147713;Diego;transparent;H42.D27.;;
147714;Diego;transparent;H56.D40.;;
147715;Diego;white;H42.D27.;;
147716;Diego;white;H56.D40.;;
147717;Diego;grey;H42.D27.;;
147718;Diego;grey;H56.D40.;;
147739;Yvette;yellow;H8.D7.;;
147741;Yvette;white;H8.D7.;;
147742;Yvette;green;H8.D7.;;
147745;Simone;white;H12.D14.;;
147748;Simone;transparent;H12.D14.;;
147780;Aqua;transparent;H43.D21.;;
147781;Aqua;transparent;H49.D27.;;
147782;Vienne;transparent;H41.D23.5.;;
147783;Vienne;transparent;H48.5.D26.;;
147786;Vienne;transparent;H50.D35.;;
147787;Vienne;transparent;H59.D44.;;
147790;Vienne;transparent;H35.D21.;;
147791;Vienne;transparent;H40.D23.;;
147792;Vienne;transparent;H44.D25.;;
N50499;Phalaenopsis;white;L50;;
N50500;Phalaenopsis;purple;L50;;
N50509;Orchid;white;H26;;
N50510;Orchid;pink;H26;;
N50511;Orchid;purple;H26;;
N50520;Orchid;white;L48.D13.;;
N30551;Alo� vera;green;H21.D14.;;
N87646;Rose;lime;H125;;
987643;Rose;l.pink;H125.D55.;;
987647;Rose;red;H125.D55.;;
950423;Primula;yellow;H15;;
950424;Primula;purple;H15;;
950425;Primula;pink;H15;;
950426;Primula;white;H15;;
950427;Primula;orange;H15;;
949373;Rose in pot;red;H22.D22.;;
949379;Phalaenopsis;pink;H34.D18.;;
949422;Hydrangea;white;H40.D35.;;
949426;Hydrangea;l.blue;H40.D35.;;
949458;Table piece;orange;L12.5;;
949466;Petunia;purple;H32;;
949516;Phalaenopsis;white;H35.D25.;;
949519;Phalaenopsis;cream;H35.D25.;;
949540;Rhododendron;l.pink;H50.D35.;;
949541;Rhododendron;d.pink;H50.D35.;;
949546;Medinilla;pink;H60.D60.;;
950509;Orchid;pink;H26;;
949581;Impatiens;d.pink;H32;;
949582;Impatiens;red;H32;;
949583;Impatiens;pink;H32;;
949584;Impatiens;white;H32;;
950510;Orchid;purple;H26;;
950511;Orchid;white;H26;;
950512;Cyclamen;purple;H20;;
950513;Cyclamen;white;H20;;
950514;Cyclamen;pink;H20;;
950520;Phalaenopsis;white;H50;;
950521;Phalaenopsis;pink;H50;;
950522;Phalaenopsis;purple;H50;;
102325;;white;L3.5.W3.H10;;
102326;;white;L30.W11.H8;;
102327;;white;L50.W19.H13;;
102329;;red;L3.5.W3.H10;;
102330;;red;L30.W11.H8;;
N49466;Petunia;purple;H25;;
N49467;Petunia;pink;H25;;
N49468;Petunia;cream;H25;;
N49291;Cyclamen;purple;H20;;
949291;Cyclamen;purple;H20.D15.;;
949292;Cyclamen;white;H20.D15.;;
949293;Cyclamen;pink;H20.D15.;;
N49292;Cyclamen;white;H20;;
N49293;Cyclamen;pink;H20;;
949321;Gerbera;red;H35.D30.;;
949322;Gerbera;orange;H35.D30.;;
949323;Gerbera;yellow;H35.D30.;;
949324;Gerbera;pink;H35.D30.;;
949325;Gerbera;cream;H35.D30.;;
935195;Scindapsus;green;H45.D15.5.;;
N87868;Bamboo;green;H18;;
913238;Rose;cream;L57.D8.;;
913240;Rose;pink;L57.D8.;;
913241;Rose;red;L57.D8.;;
913250;Bouquet;pink;L55.D36.;;
N87882;Ficus exotica;variegated;H160;;
N87890;Olive;green;H130;;
N87894;Dracaena;green;H125;;
987868;Bamboo;green;H180;;
987876;Ficus benjamina;variegated;H130;;
987886;Laurel;green;H125;;
930362;Dracaena;white;H34.D40.;;
930363;Dracaena;green;H34.D40.;;
930366;Succulent;green;L5.W5.H10;;
930367;Succulent;green;L7.W7.H14;;
930368;Succulent;green;L9.W9.H21;;
950315;Orchid;white;H25;;
379034;Cumberland;green;H120.D63.;;
379036;Cumberland;green;H185.D91.;;
379044;Edwards;green;H120.D68.;;
379045;Edwards;green;H155.D76.;;
379046;Edwards;green;H185.D93.;;
379047;Edwards;green;H215.D116.;;
379054;Nelson;green;H120.D66.;;
379055;Nelson;green;H155.D83.;;
379056;Nelson;green;H185.D109.;;
379057;Nelson;green;H215.D114.;;
379064;Canmore;green;H120.D76.;;
379065;Canmore;green;H155.D91.;;
379066;Canmore;green;H185.D115.;;
N50326;Phalaenopsis;green;H31;;
379067;Canmore;green;H215.D127.;;
N50344;Phalaenopsis;white;H35;;
N50345;Phalaenopsis;purple;H35;;
379074;Canmore;green;H120.D76.;;
379075;Canmore;green;H155.D91.;;
379076;Canmore;green;H185.D115.;;
379077;Canmore;green;H215.D127.;;
379084;Silverton;white;H120.D78.;;
379085;Silverton;white;H155.D88.;;
379086;Silverton;white;H185.D106.;;
379087;Silverton;white;H215.D127.;;
379094;Winston;green;H120.D74.;;
379095;Winston;green;H155.D81.;;
379096;Winston;green;H185.D99.;;
379097;Winston;green;H215.D114.;;
379104;Winston;green;H120.D74.;;
379105;Winston;green;H155.D81.;;
379106;Winston;green;H185.D99.;;
379107;Winston;green;H215.D114.;;
379114;Adams;green;H120.D78.;;
379115;Adams;green;H155.D96.;;
379116;Adams;green;H185.D109.;;
379117;Adams;green;H215.D124.;;
379134;Dalmore;green;H120.D86.;;
379135;Dalmore;green;H155.D91.;;
379136;Dalmore;green;H185.D104.;;
379137;Dalmore;green;H215.D114.;;
379151;Regal;green;H90.D53.;;
379153;Regal;green;H90.D53.;;
379155;Samuel;white;H90.D53.;;
379156;Samuel;white;H120.D63.;;
379157;Samuel;white;H90.D53.;;
379165;Carson;green;H90.D48.;;
379167;Carson;green;H90.D48.;;
950210;;NULL;;;
990000;;NULL;;;
990001;;NULL;;;
990002;;NULL;;;
990003;;NULL;;;
990005;;NULL;;;
990011;;NULL;;;
990013;;NULL;;;
990019;;NULL;;;
990020;;NULL;;;
993226;Areca palm;green;H122.D90.;;
117057;Olan;d.grey;H12.5.D12.5.;;
389565;Rocky Mountain Spruce;green;H155.D104.;;
389566;Rocky Mountain Spruce;green;H185.D117.;;
389567;Rocky Mountain Spruce;green;H215.D132.;;
389568;Rocky Mountain Spruce;green;H230.D147.;;
389569;Rocky Mountain Spruce;green;H260.D160.;;
117065;Olan;l.grey;L11.5.W11.5.H11.5;;
389604;Abies Nordmann;forest blue;H185.D135.;;
389605;Abies Nordmann;forest blue;H155.D122.;;
389606;Abies Nordmann;forest blue;H200.D142.;;
389607;Abies Nordmann;forest blue;H215.D155.;;
389608;Abies Nordmann;forest blue;H230.D160.;;
389609;Abies Nordmann;forest blue;H260.D175.;;
389626;Slim Abies Nordmann;green;H185.D114.;;
389627;Slim Abies Nordmann;green;H215.D124.;;
389628;Slim Abies Nordmann;green;H230.D135.;;
389629;Slim Abies Nordmann;green;H260.D145.;;
389646;Slim Abies Nordmann;forest blue;H185.D114.;;
389647;Slim Abies Nordmann;forest blue;H215.D124.;;
389648;Slim Abies Nordmann;forest blue;H230.D135.;;
389649;Slim Abies Nordmann;forest blue;H260.D145.;;
175922;Tom;black;H55.D38.;;
385225;Washington Fir;green;H155.D91.;;
385226;Washington Fir;green;H185.D107.;;
385228;Washington Fir;green;H230.D130.;;
176416;Sara;grey;L56.W26.H77.5;;
176418;Sara;grey;L58.W40.H65;;
176422;Sara;grey;H61.D48.;;
176424;Sara;grey;L76.W18.H25.5;;
176427;Sissy;white;L56.W18.H25.5;;
385385;Macallan;blue;H155.D104.;;
385386;Macallan;blue;H185.D127.;;
385387;Macallan;blue;H215.D137.;;
385388;Macallan;blue;H230.D140.;;
385389;Macallan;blue;H260.D150.;;
385484;Jameson;green;H120.D78.;;
385485;Jameson;green;H155.D94.;;
385486;Jameson;green;H185.D104.;;
385487;Jameson;green;H215.D124.;;
385494;Jameson;green;H120.D78.;;
385495;Jameson;green;H155.D94.;;
385496;Jameson;green;H185.D104.;;
385497;Jameson;green;H215.D124.;;
386252;Forest Fr.Pine;green;H60.D46.;;
386253;Forest Fr.Pine;green;H90.D62.;;
386262;Forest Fr.Pine;green;D45.;;
386263;Forest Fr.Pine;green;D60.;;
386264;Forest Fr.Pine;green;D90.;;
386265;Forest Fr.Pine;green;L180.D33.;;
386266;Forest Fr.Pine;green;L270.D33.;;
386268;Forest Fr.Pine;green;L180.D36.;;
386282;Abies Nordmann;green;H60.D53.;;
386283;Abies Nordmann;green;H90.D66.;;
133093;Spiro;grey;L19.5.W19.5.H33.5;;
386293;Abies Nordmann;green;D60.;;
386294;Abies Nordmann;green;D90.;;
386295;Abies Nordmann;green;L180.D33.;;
386296;Abies Nordmann;green;L270.D33.;;
386298;Abies Nordmann;green;L180.D36.;;
386302;Abies Nordmann;blue;H60.D53.;;
386303;Abies Nordmann;blue;H90.D66.;;
133097;;white;L37.W37.H112;;
386313;Abies Nordmann;blue;D60.;;
386314;Abies Nordmann;blue;D90.;;
386315;Abies Nordmann;blue;L180.D33.;;
386316;Abies Nordmann;blue;L270.D33.;;
386318;Abies Nordmann;blue;L180.D36.;;
379254;Tacoma;green;H215.D137.;;
379255;Tacoma;green;H230.D147.;;
379256;Tacoma;green;H260.D167.;;
379257;Tacoma;green;H215.D137.;;
379258;Tacoma;green;H230.D147.;;
379259;Tacoma;green;H260.D168.;;
379265;Nebraska;green;H155.D102.;;
379266;Nebraska;green;H185.D117.;;
379268;Nebraska;green;H230.D140.;;
379269;Nebraska;green;H260.D155.;;
379275;Nebraska;green;H155.D102.;;
379276;Nebraska;green;H185.D117.;;
379278;Nebraska;green;H230.D140.;;
379279;Nebraska;green;H260.D155.;;
379286;Nebraska;blue;H185.D117.;;
379287;Nebraska;blue;H215.D132.;;
386463;Arrow;green;H90.D56.;;
386471;;l.brown;D53.;;
386472;;l.brown;D69.;;
386473;;d.brown;D53.;;
386474;;d.brown;D69.;;
379355;Noble;green;H245.D147.;;
293825;Spray;frosted;H43;;
293826;Spray;frosted;H64;;
293827;Garland;frosted;L180;;
293828;Wreath;frosted;D55.;;
144035;Vida;ochre;H3.D30.;;
144036;Vida;ochre;H4.D45.;;
144037;Vida;ochre;L22.W13.H24;;
144038;Vida;ochre;L25.W16.H30;;
144039;Vida;ochre;H13.5.D29.;;
379425;Collins;green;H155.D91.;;
379426;Collins;green;H185.D104.;;
379427;Collins;green;H215.D119.;;
144045;Vida;black;H3.D30.;;
144047;Vida;black;L22.W13.H24;;
144048;Vida;black;L25.W16.H30;;
144049;Vida;black;H13.5.D29.;;
379428;Collins;green;H230.D127.;;
379435;Collins;green;H155.D91.;;
379438;Collins;green;H230.D127.;;
987681;Maple;red;H150.D80.;;
987682;Maple;red;H150.D80.;;
987685;Strelitzia;orange;H115.D60.;;
987687;Orange tree;orange;H250.D150.;;
987689;Jasmine;green;H150.D60.;;
987695;Scindapsus;green;H110.D45.;;
N17451;Dahlia;yellow;;;
N17452;Dahlia;orange;;;
N19801;Dieffenbachia;NULL;H60;;
N19802;Scindapsus;NULL;H60;;
379487;Bloomington;green;H215.D125.;;
379488;Bloomington;green;H230.D132.;;
987717;Plume grass;green;H120.D45.;;
987718;Plume grass;green;H150;;
987719;Plume grass;green;H180;;
987720;Plume grass;green;H120.D45.;;
987721;Plume grass;green;H150;;
987722;Plume grass;green;H180;;
379495;Longford;green;H155.D99.;;
987735;Areca palm;green;H120.D100.;;
987736;Bamboo;green;H120.D75.;;
379496;Longford;green;H185.D109.;;
379497;Longford;green;H215.D125.;;
379498;Longford;green;H230.D135.;;
144975;Stan;grey;L40.5.W13.5.H12;;
144990;Stan;grey;H13.5.D15.5.;;
144992;Stan;grey;H15.5.D17.5.;;
N33240;;NULL;;;
379505;Longford;green;H155.D99.;;
N33520;;NULL;;;
N35130;;NULL;;;
N35140;;NULL;;;
N35150;;NULL;;;
379506;Longford;green;H185.D109.;;
379507;Longford;green;H215.D125.;;
379508;Longford;green;H230.D135.;;
379525;Bolton;green;H155.D117.;;
379526;Bolton;green;H185.D132.;;
379527;Bolton;green;H215.D145.;;
379528;Bolton;green;H230.D145.;;
987737;Maple;green;H150;;
987741;Ficus;green;H180;;
987750;Bamboo;green;H150.D95.;;
N48131;;NULL;;;
N48231;;NULL;;;
N48233;;NULL;;;
N53470;;NULL;;;
N76694;;NULL;;;
N76724;;NULL;;;
379565;Wilmington;green;H155.D94.;;
379566;Wilmington;green;H185.D104.;;
379567;Wilmington;green;H215.D119.;;
379568;Wilmington;green;H230.D130.;;
N76840;;NULL;;;
N80192;;NULL;;;
N81192;;NULL;;;
N81214;;NULL;;;
N87102;;NULL;;;
N97160;;NULL;;;
N97164;;NULL;;;
N97350;;NULL;;;
N97770;;NULL;;;
N97790;;NULL;;;
N98280;;NULL;;;
N98730;;NULL;;;
N99140;;NULL;;;
379575;Colwood;green;H155.D94.;;
220892;;transparent;H14.D12.;;
220893;;transparent;H17.5.D14.;;
220894;;transparent;H20.D9.5.;;
220895;;transparent;H24.D12.;;
220918;;blue;L200.W8;;
379577;Colwood;green;H215.D119.;;
379578;Colwood;green;H230.D130.;;
379585;Colwood;green;H155.D94.;;
379586;Colwood;green;H185.D104.;;
379587;Colwood;green;H215.D119.;;
379588;Colwood;green;H230.D130.;;
147240;Ania;transparent;H60.D28.;;
147245;;transparent;H22.5.D14.5.;;
147271;Lyona;transparent;H12.D14.;;
147272;Lyona;transparent;H13.5.D16.;;
147273;Lyona;transparent;H16.D19.;;
147274;Lyona;transparent;H19.D16.;;
147275;Lyona;transparent;H22.5.D19.;;
379595;Glacier;white;H155.D107.;;
379596;Glacier;white;H185.D117.;;
N87641;Olive tree;NULL;H213.4;;
147461;Guan;transparent;H44.D35.;;
147462;Guan;transparent;H75.D25.;;
148740;Pedra;l.grey;H16.5.D17.5.;;
148741;Pedra;l.grey;H20.D20.;;
148742;Pedra;l.grey;H25.D25.;;
148743;Pedra;l.grey;H28.D28.;;
148744;Pedra;l.grey;H30.D32.;;
148745;Pedra;l.grey;H10.D26.;;
148746;Pedra;l.grey;H12.D38.;;
148749;Pedra;l.grey;H50.D30.;;
148750;Pedra;l.grey;H70.D31.;;
148751;Pedra;l.grey;H90.D33.;;
148760;Pedra;anthracite;H16.5.D17.5.;;
148761;Pedra;anthracite;H20.D20.;;
148762;Pedra;anthracite;H25.D25.;;
148763;Pedra;anthracite;H28.D28.;;
148764;Pedra;anthracite;H30.D32.;;
148765;Pedra;anthracite;H10.D26.;;
